Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","630","Puerto Rico","5111","Stocks","02111","Cattle","2020","2020","An","237474","E","Estimated value",""
"QCL","Crops and livestock products","630","Puerto Rico","5112","Stocks","02151","Chickens","2020","2020","1000 An","9559","I","Imputed value",""
"QCL","Crops and livestock products","630","Puerto Rico","5111","Stocks","02123","Goats","2020","2020","An","3327","I","Imputed value",""
"QCL","Crops and livestock products","630","Puerto Rico","5111","Stocks","02122","Sheep","2020","2020","An","8749","I","Imputed value",""
"QCL","Crops and livestock products","630","Puerto Rico","5111","Stocks","02140","Swine / pigs","2020","2020","An","44053","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5111","Stocks","02111","Cattle","2020","2020","An","44718","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5112","Stocks","02151","Chickens","2020","2020","1000 An","30000","E","Estimated value",""
"QCL","Crops and livestock products","634","Qatar","5111","Stocks","02123","Goats","2020","2020","An","458835","A","Official figure",""
"QCL","Crops and livestock products","634","Qatar","5111","Stocks","02122","Sheep","2020","2020","An","1021718","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5111","Stocks","02111","Cattle","2020","2020","An","3804976","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5112","Stocks","02151","Chickens","2020","2020","1000 An","178528","A","Official figure",""
"QCL","Crops and livestock products","410","Republic of Korea","5111","Stocks","02123","Goats","2020","2020","An","293606","E","Estimated value",""
"QCL","Crops and livestock products","410","Republic of Korea","5111","Stocks","02122","Sheep","2020","2020","An","1611","E","Estimated value",""
"QCL","Crops and livestock products","410","Republic of Korea","5111","Stocks","02140","Swine / pigs","2020","2020","An","11078032","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5111","Stocks","02111","Cattle","2020","2020","An","123713","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5112","Stocks","02151","Chickens","2020","2020","1000 An","44334","I","Imputed value",""
"QCL","Crops and livestock products","498","Republic of Moldova","5111","Stocks","02123","Goats","2020","2020","An","145278","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5111","Stocks","02122","Sheep","2020","2020","An","676865","A","Official figure",""
"QCL","Crops and livestock products","498","Republic of Moldova","5111","Stocks","02140","Swine / pigs","2020","2020","An","396652","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02112","Buffalo","2020","2020","An","19600","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02111","Cattle","2020","2020","An","1875200","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5112","Stocks","02151","Chickens","2020","2020","1000 An","73901","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02123","Goats","2020","2020","An","1611800","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02122","Sheep","2020","2020","An","10281500","A","Official figure",""
"QCL","Crops and livestock products","642","Romania","5111","Stocks","02140","Swine / pigs","2020","2020","An","3784500","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02112","Buffalo","2020","2020","An","6382","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02111","Cattle","2020","2020","An","18126003","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5112","Stocks","02151","Chickens","2020","2020","1000 An","496964","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02123","Goats","2020","2020","An","1962609","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02122","Sheep","2020","2020","An","20654963","A","Official figure",""
"QCL","Crops and livestock products","643","Russian Federation","5111","Stocks","02140","Swine / pigs","2020","2020","An","25163165","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5111","Stocks","02111","Cattle","2020","2020","An","1608499","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5112","Stocks","02151","Chickens","2020","2020","1000 An","4393","I","Imputed value",""
"QCL","Crops and livestock products","646","Rwanda","5111","Stocks","02123","Goats","2020","2020","An","1745806","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5111","Stocks","02122","Sheep","2020","2020","An","420365","A","Official figure",""
"QCL","Crops and livestock products","646","Rwanda","5111","Stocks","02140","Swine / pigs","2020","2020","An","1246891","A","Official figure",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5111","Stocks","02111","Cattle","2020","2020","An","1933","A","Official figure",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5112","Stocks","02151","Chickens","2020","2020","1000 An","10","E","Estimated value",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5111","Stocks","02123","Goats","2020","2020","An","6661","A","Official figure",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5111","Stocks","02122","Sheep","2020","2020","An","8351","A","Official figure",""
"QCL","Crops and livestock products","659","Saint Kitts and Nevis","5111","Stocks","02140","Swine / pigs","2020","2020","An","2600","A","Official figure",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02111","Cattle","2020","2020","An","10744","I","Imputed value",""
"QCL","Crops and livestock products","662","Saint Lucia","5112","Stocks","02151","Chickens","2020","2020","1000 An","471","I","Imputed value",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02123","Goats","2020","2020","An","14293","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02122","Sheep","2020","2020","An","9393","E","Estimated value",""
"QCL","Crops and livestock products","662","Saint Lucia","5111","Stocks","02140","Swine / pigs","2020","2020","An","13222","A","Official figure",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02111","Cattle","2020","2020","An","2569","I","Imputed value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5112","Stocks","02151","Chickens","2020","2020","1000 An","253","I","Imputed value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02123","Goats","2020","2020","An","10049","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02122","Sheep","2020","2020","An","8409","E","Estimated value",""
"QCL","Crops and livestock products","670","Saint Vincent and the Grenadines","5111","Stocks","02140","Swine / pigs","2020","2020","An","5980","E","Estimated value",""
"QCL","Crops and livestock products","882","Samoa","5111","Stocks","02111","Cattle","2020","2020","An","35097","I","Imputed value",""
"QCL","Crops and livestock products","882","Samoa","5112","Stocks","02151","Chickens","2020","2020","1000 An","397","I","Imputed value",""
"QCL","Crops and livestock products","882","Samoa","5111","Stocks","02140","Swine / pigs","2020","2020","An","71787","I","Imputed value",""
"QCL","Crops and livestock products","678","Sao Tome and Principe","5111","Stocks","02111","Cattle","2020","2020","An","1388","E","Estimated value",""
"QCL","Crops and livestock products","678","Sao Tome and Principe","5112","Stocks","02151","Chickens","2020","2020","1000 An","273","I","Imputed value",""
"QCL","Crops and livestock products","678","Sao Tome and Principe","5111","Stocks","02123","Goats","2020","2020","An","6035","I","Imputed value",""
"QCL","Crops and livestock products","678","Sao Tome and Principe","5111","Stocks","02122","Sheep","2020","2020","An","3308","I","Imputed value",""
"QCL","Crops and livestock products","678","Sao Tome and Principe","5111","Stocks","02140","Swine / pigs","2020","2020","An","38326","E","Estimated value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5111","Stocks","02111","Cattle","2020","2020","An","700000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5112","Stocks","02151","Chickens","2020","2020","1000 An","203136","I","Imputed value",""
"QCL","Crops and livestock products","682","Saudi Arabia","5111","Stocks","02123","Goats","2020","2020","An","6100000","A","Official figure",""
"QCL","Crops and livestock products","682","Saudi Arabia","5111","Stocks","02122","Sheep","2020","2020","An","17500000","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02111","Cattle","2020","2020","An","3658199","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5112","Stocks","02151","Chickens","2020","2020","1000 An","85193","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02123","Goats","2020","2020","An","6489523","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02122","Sheep","2020","2020","An","7699966","A","Official figure",""
"QCL","Crops and livestock products","686","Senegal","5111","Stocks","02140","Swine / pigs","2020","2020","An","457475","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02111","Cattle","2020","2020","An","886127","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5112","Stocks","02151","Chickens","2020","2020","1000 An","14927","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02123","Goats","2020","2020","An","202325","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02122","Sheep","2020","2020","An","1684613","A","Official figure",""
"QCL","Crops and livestock products","688","Serbia","5111","Stocks","02140","Swine / pigs","2020","2020","An","2983102","A","Official figure",""
"QCL","Crops and livestock products","690","Seychelles","5111","Stocks","02111","Cattle","2020","2020","An","500","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5112","Stocks","02151","Chickens","2020","2020","1000 An","160","E","Estimated value",""
"QCL","Crops and livestock products","690","Seychelles","5111","Stocks","02123","Goats","2020","2020","An","5719","I","Imputed value",""
"QCL","Crops and livestock products","690","Seychelles","5111","Stocks","02140","Swine / pigs","2020","2020","An","6300","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02111","Cattle","2020","2020","An","622091","A","Official figure",""
"QCL","Crops and livestock products","694","Sierra Leone","5112","Stocks","02151","Chickens","2020","2020","1000 An","25037","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02123","Goats","2020","2020","An","804937","E","Estimated value",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02122","Sheep","2020","2020","An","973668","I","Imputed value",""
"QCL","Crops and livestock products","694","Sierra Leone","5111","Stocks","02140","Swine / pigs","2020","2020","An","270356","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5111","Stocks","02112","Buffalo","2020","2020","An","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","702","Singapore","5111","Stocks","02111","Cattle","2020","2020","An","184","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5112","Stocks","02151","Chickens","2020","2020","1000 An","3853","I","Imputed value",""
"QCL","Crops and livestock products","702","Singapore","5111","Stocks","02123","Goats","2020","2020","An","718","E","Estimated value",""
"QCL","Crops and livestock products","702","Singapore","5111","Stocks","02140","Swine / pigs","2020","2020","An","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02112","Buffalo","2020","2020","An","0","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02111","Cattle","2020","2020","An","442290","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5112","Stocks","02151","Chickens","2020","2020","1000 An","13153","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02122","Sheep","2020","2020","An","294252","A","Official figure",""
"QCL","Crops and livestock products","703","Slovakia","5111","Stocks","02140","Swine / pigs","2020","2020","An","538310","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02112","Buffalo","2020","2020","An","0","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02111","Cattle","2020","2020","An","485610","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5112","Stocks","02151","Chickens","2020","2020","1000 An","5770","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02123","Goats","2020","2020","An","25680","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02122","Sheep","2020","2020","An","113734","A","Official figure",""
"QCL","Crops and livestock products","705","Slovenia","5111","Stocks","02140","Swine / pigs","2020","2020","An","229480","A","Official figure",""
"QCL","Crops and livestock products","090","Solomon Islands","5111","Stocks","02111","Cattle","2020","2020","An","15201","I","Imputed value",""
"QCL","Crops and livestock products","090","Solomon Islands","5112","Stocks","02151","Chickens","2020","2020","1000 An","246","I","Imputed value",""
"QCL","Crops and livestock products","090","Solomon Islands","5111","Stocks","02140","Swine / pigs","2020","2020","An","55421","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02111","Cattle","2020","2020","An","4816403","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5112","Stocks","02151","Chickens","2020","2020","1000 An","3842","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02123","Goats","2020","2020","An","11183883","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02122","Sheep","2020","2020","An","11203963","I","Imputed value",""
"QCL","Crops and livestock products","706","Somalia","5111","Stocks","02140","Swine / pigs","2020","2020","An","3834","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02111","Cattle","2020","2020","An","12297621","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5112","Stocks","02151","Chickens","2020","2020","1000 An","170367","I","Imputed value",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02123","Goats","2020","2020","An","5170127","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02122","Sheep","2020","2020","An","21604708","A","Official figure",""
"QCL","Crops and livestock products","710","South Africa","5111","Stocks","02140","Swine / pigs","2020","2020","An","1356892","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5111","Stocks","02111","Cattle","2020","2020","An","13784065","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5112","Stocks","02151","Chickens","2020","2020","1000 An","35000","E","Estimated value",""
"QCL","Crops and livestock products","728","South Sudan","5111","Stocks","02123","Goats","2020","2020","An","17590326","A","Official figure",""
"QCL","Crops and livestock products","728","South Sudan","5111","Stocks","02122","Sheep","2020","2020","An","14959238","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02112","Buffalo","2020","2020","An","960","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02111","Cattle","2020","2020","An","6636430","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5112","Stocks","02151","Chickens","2020","2020","1000 An","193476","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02123","Goats","2020","2020","An","2651040","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02122","Sheep","2020","2020","An","15439220","A","Official figure",""
"QCL","Crops and livestock products","724","Spain","5111","Stocks","02140","Swine / pigs","2020","2020","An","32796070","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02112","Buffalo","2020","2020","An","323000","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02111","Cattle","2020","2020","An","1103570","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5112","Stocks","02151","Chickens","2020","2020","1000 An","24278","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02123","Goats","2020","2020","An","334430","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02122","Sheep","2020","2020","An","11290","A","Official figure",""
"QCL","Crops and livestock products","144","Sri Lanka","5111","Stocks","02140","Swine / pigs","2020","2020","An","92640","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02111","Cattle","2020","2020","An","31757266","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5112","Stocks","02151","Chickens","2020","2020","1000 An","50747","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02123","Goats","2020","2020","An","32228194","A","Official figure",""
"QCL","Crops and livestock products","729","Sudan","5111","Stocks","02122","Sheep","2020","2020","An","40946061","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02112","Buffalo","2020","2020","An","901","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02111","Cattle","2020","2020","An","36465","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5112","Stocks","02151","Chickens","2020","2020","1000 An","5773","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02123","Goats","2020","2020","An","3814","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02122","Sheep","2020","2020","An","5923","A","Official figure",""
"QCL","Crops and livestock products","740","Suriname","5111","Stocks","02140","Swine / pigs","2020","2020","An","34232","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02112","Buffalo","2020","2020","An","0","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02111","Cattle","2020","2020","An","1390960","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02122","Sheep","2020","2020","An","367740","A","Official figure",""
"QCL","Crops and livestock products","752","Sweden","5111","Stocks","02140","Swine / pigs","2020","2020","An","1389300","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02111","Cattle","2020","2020","An","1515123","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5112","Stocks","02151","Chickens","2020","2020","1000 An","12429","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02123","Goats","2020","2020","An","79562","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02122","Sheep","2020","2020","An","343528","A","Official figure",""
"QCL","Crops and livestock products","756","Switzerland","5111","Stocks","02140","Swine / pigs","2020","2020","An","1348306","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02112","Buffalo","2020","2020","An","7179","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02111","Cattle","2020","2020","An","884572","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5112","Stocks","02151","Chickens","2020","2020","1000 An","18741","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02123","Goats","2020","2020","An","1995923","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02122","Sheep","2020","2020","An","16073088","A","Official figure",""
"QCL","Crops and livestock products","760","Syrian Arab Republic","5111","Stocks","02140","Swine / pigs","2020","2020","An","29","I","Imputed value",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02112","Buffalo","2020","2020","An","15524","I","Imputed value",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02111","Cattle","2020","2020","An","2400000","E","Estimated value",""
"QCL","Crops and livestock products","762","Tajikistan","5112","Stocks","02151","Chickens","2020","2020","1000 An","16000","E","Estimated value",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02123","Goats","2020","2020","An","1947807","I","Imputed value",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02122","Sheep","2020","2020","An","3819489","I","Imputed value",""
"QCL","Crops and livestock products","762","Tajikistan","5111","Stocks","02140","Swine / pigs","2020","2020","An","116","I","Imputed value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02112","Buffalo","2020","2020","An","982914","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02111","Cattle","2020","2020","An","4641127","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5112","Stocks","02151","Chickens","2020","2020","1000 An","279999","E","Estimated value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02123","Goats","2020","2020","An","473416","I","Imputed value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02122","Sheep","2020","2020","An","41036","I","Imputed value",""
"QCL","Crops and livestock products","764","Thailand","5111","Stocks","02140","Swine / pigs","2020","2020","An","7727959","I","Imputed value",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02112","Buffalo","2020","2020","An","127287","I","Imputed value",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02111","Cattle","2020","2020","An","245030","I","Imputed value",""
"QCL","Crops and livestock products","626","Timor-Leste","5112","Stocks","02151","Chickens","2020","2020","1000 An","978","I","Imputed value",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02123","Goats","2020","2020","An","191623","I","Imputed value",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02122","Sheep","2020","2020","An","32286","A","Official figure",""
"QCL","Crops and livestock products","626","Timor-Leste","5111","Stocks","02140","Swine / pigs","2020","2020","An","374808","I","Imputed value",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02111","Cattle","2020","2020","An","464299","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5112","Stocks","02151","Chickens","2020","2020","1000 An","28401","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02123","Goats","2020","2020","An","4675559","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02122","Sheep","2020","2020","An","1772332","A","Official figure",""
"QCL","Crops and livestock products","768","Togo","5111","Stocks","02140","Swine / pigs","2020","2020","An","1107194","A","Official figure",""
"QCL","Crops and livestock products","772","Tokelau","5112","Stocks","02151","Chickens","2020","2020","1000 An","5","I","Imputed value",""
"QCL","Crops and livestock products","772","Tokelau","5111","Stocks","02140","Swine / pigs","2020","2020","An","2400","A","Official figure",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02111","Cattle","2020","2020","An","12102","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5112","Stocks","02151","Chickens","2020","2020","1000 An","337","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02123","Goats","2020","2020","An","14492","I","Imputed value",""
"QCL","Crops and livestock products","776","Tonga","5111","Stocks","02140","Swine / pigs","2020","2020","An","84281","I","Imputed value",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02112","Buffalo","2020","2020","An","6304","I","Imputed value",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02111","Cattle","2020","2020","An","35575","I","Imputed value",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5112","Stocks","02151","Chickens","2020","2020","1000 An","39047","I","Imputed value",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02123","Goats","2020","2020","An","14776","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02122","Sheep","2020","2020","An","15995","A","Official figure",""
"QCL","Crops and livestock products","780","Trinidad and Tobago","5111","Stocks","02140","Swine / pigs","2020","2020","An","34245","A","Official figure",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02111","Cattle","2020","2020","An","606694","I","Imputed value",""
"QCL","Crops and livestock products","788","Tunisia","5112","Stocks","02151","Chickens","2020","2020","1000 An","97410","I","Imputed value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02123","Goats","2020","2020","An","1204211","I","Imputed value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02122","Sheep","2020","2020","An","6408658","I","Imputed value",""
"QCL","Crops and livestock products","788","Tunisia","5111","Stocks","02140","Swine / pigs","2020","2020","An","5399","I","Imputed value",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02112","Buffalo","2020","2020","An","192489","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02111","Cattle","2020","2020","An","17965482","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5112","Stocks","02151","Chickens","2020","2020","1000 An","379349","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02123","Goats","2020","2020","An","11985845","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02122","Sheep","2020","2020","An","42126781","A","Official figure",""
"QCL","Crops and livestock products","792","Türkiye","5111","Stocks","02140","Swine / pigs","2020","2020","An","990","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02111","Cattle","2020","2020","An","2498583","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5112","Stocks","02151","Chickens","2020","2020","1000 An","20606","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02123","Goats","2020","2020","An","4683497","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02122","Sheep","2020","2020","An","14061354","A","Official figure",""
"QCL","Crops and livestock products","795","Turkmenistan","5111","Stocks","02140","Swine / pigs","2020","2020","An","7352","A","Official figure",""
"QCL","Crops and livestock products","798","Tuvalu","5112","Stocks","02151","Chickens","2020","2020","1000 An","55","E","Estimated value",""
"QCL","Crops and livestock products","798","Tuvalu","5111","Stocks","02123","Goats","2020","2020","An","0","M","Missing value (data cannot exist, not applicable)",""
"QCL","Crops and livestock products","798","Tuvalu","5111","Stocks","02140","Swine / pigs","2020","2020","An","14544","I","Imputed value",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02111","Cattle","2020","2020","An","14515333","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5112","Stocks","02151","Chickens","2020","2020","1000 An","35561","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02123","Goats","2020","2020","An","16421328","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02122","Sheep","2020","2020","An","2139189","E","Estimated value",""
"QCL","Crops and livestock products","800","Uganda","5111","Stocks","02140","Swine / pigs","2020","2020","An","2552084","E","Estimated value",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02111","Cattle","2020","2020","An","3092000","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5112","Stocks","02151","Chickens","2020","2020","1000 An","202511","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02123","Goats","2020","2020","An","545700","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02122","Sheep","2020","2020","An","658800","A","Official figure",""
"QCL","Crops and livestock products","804","Ukraine","5111","Stocks","02140","Swine / pigs","2020","2020","An","5727400","A","Official figure",""
"QCL","Crops and livestock products","784","United Arab Emirates","5111","Stocks","02111","Cattle","2020","2020","An","103102","A","Official figure",""
"QCL","Crops and livestock products","784","United Arab Emirates","5112","Stocks","02151","Chickens","2020","2020","1000 An","24630","A","Official figure",""
"QCL","Crops and livestock products","784","United Arab Emirates","5111","Stocks","02123","Goats","2020","2020","An","2399264","A","Official figure",""
"QCL","Crops and livestock products","784","United Arab Emirates","5111","Stocks","02122","Sheep","2020","2020","An","2054572","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02111","Cattle","2020","2020","An","9615000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5112","Stocks","02151","Chickens","2020","2020","1000 An","172000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02123","Goats","2020","2020","An","112000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02122","Sheep","2020","2020","An","32697000","A","Official figure",""
"QCL","Crops and livestock products","826","United Kingdom of Great Britain and Northern Ireland","5111","Stocks","02140","Swine / pigs","2020","2020","An","5055000","A","Official figure",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02111","Cattle","2020","2020","An","30264841","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5112","Stocks","02151","Chickens","2020","2020","1000 An","39090","I","Imputed value",""
"QCL","Crops and livestock products","834","United Republic of Tanzania","5111","Stocks","02123","Goats","2020","2020","An","20930155","I","Imputed value",""
